Sites Assessed for Housing in Site Allocations Plan 
HMCA ,Site Ref ,SA01 ,SA02 ,SA03 ,SA04 ,SA05 ,SA06 ,SA07 ,SA08 ,SA09 ,SA10 ,SA11 ,SA12 ,SA13 ,SA14 ,SA15 ,SA16 ,SA17 ,SA18a ,SA18b ,SA18c ,SA19 ,SA20 ,SA21 ,SA22a ,SA22b ,SA22c ,SA22d ,SustApprComment
5 ,3034 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0? ,0 ,0 ,-2 ,0 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,1,""
5 ,3044A ,0 ,0 ,0 ,0 ,0 ,x ,1 ,0 ,0 ,x ,-2 ,x ,x ,1 ,x ,x ,0 ,0 ,0 ,0 ,0 ,0 ,x ,-2 ,0 ,0 ,0,""
5 ,3044B ,0 ,0 ,0 ,0 ,0 ,-2 ,1 ,0 ,0 ,x ,-2 ,x ,x ,1 ,x ,x ,0 ,0 ,0 ,0 ,0 ,0 ,x ,-2 ,0 ,0 ,0,""
5 ,3315A ,0 ,0 ,0 ,0 ,0 ,x ,1 ,0 ,0 ,x ,-2 ,x ,x ,1 ,x ,x ,0 ,0 ,0 ,0 ,-2 ,0 ,x ,-2 ,-1 ,0 ,1 ,SA19 - large area of woodland on site but as on site periphery could be 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",incorporated into scheme design. SA20 affect on Conservation Area and 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",proximity to Roundhay Park.
5 ,3315B ,0 ,0 ,0 ,0 ,0 ,x ,1 ,0 ,0 ,x ,-2 ,x ,x ,1 ,x ,x ,0 ,0 ,0 ,0 ,-2 ,0 ,x ,-2 ,-1 ,0 ,1 ,SA20 affect on Conservation Area and proximity to Roundhay Park.
5 ,3327 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,-1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,1,""
5 ,3328 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,-2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,1,""
5 ,3330 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,-1 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,1,""
"5,7 ",3360B,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5 ,3360A,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5 ,3376 ,0 ,0 ,0 ,0 ,0 ,-2 ,1 ,-1 ,-1 ,-2 ,-2 ,-2 ,-1 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,0 ,0 ,0 ,1 ,SA6 &9 existing greenspace and pitch
5 ,3381 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,-1 ,-1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,1,""
HMCA ,Site Ref ,SA01 ,SA02 ,SA03 ,SA04 ,SA05 ,SA06 ,SA07 ,SA08 ,SA09 ,SA10 ,SA11 ,SA12 ,SA13 ,SA14 ,SA15 ,SA16 ,SA17 ,SA18a ,SA18b ,SA18c ,SA19 ,SA20 ,SA21 ,SA22a ,SA22b ,SA22c ,SA22d ,SustApprComment
5 ,3384 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,0 ,0 ,1,""
5 ,3402 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,2 ,1 ,0 ,2 ,2 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,3457 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,0 ,2 ,1 ,0 ,2 ,0 ,1 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,4000 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,-2 ,0 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,4013 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,0 ,-2 ,1 ,-2 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,1,""
5 ,4021 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,2 ,1 ,-2 ,2 ,-1 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,4056 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,2 ,1 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
5 ,4057 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0,""
5 ,4058B ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,x ,2 ,x ,x ,2 ,x ,x ,0 ,0 ,0 ,0 ,0 ,0 ,x ,0 ,0 ,0 ,1,""
5 ,4092 ,-1 ,-1 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,1 ,-2 ,1 ,-1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
5 ,4094 ,0 ,0 ,0 ,1 ,0 ,-2 ,1 ,1 ,-1 ,-2 ,-2 ,-2 ,1 ,-2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,SA6 & SA10 loss of pitches. SA14 east part of site crosses wyke beck.
5 ,4157 ,0 ,0 ,0 ,-1 ,0 ,-2 ,1 ,-1 ,-1 ,x ,x ,-1 ,0 ,x ,-1 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,-1 ,-2 ,0 ,0 ,0,""
5 ,4158 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,x ,-2 ,-2 ,2 ,-2 ,-1 ,2 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,4172 ,0 ,0 ,1 ,0 ,0 ,-2 ,1 ,1 ,0 ,x ,-2 ,-1 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,4215 ,0 ,0 ,1 ,1 ,0 ,-2 ,1 ,1 ,-1 ,x ,-2 ,0 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,4216 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,x ,2 ,-2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,1 ,0 ,-2 ,0 ,0 ,0,""
5 ,4217 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,x ,1 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,4232 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,x ,1 ,0 ,x ,2 ,x ,x ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,4232 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,x ,1 ,0 ,x ,2 ,x ,x ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,4233 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,x ,1 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,4239 ,0 ,0 ,1 ,-1 ,0 ,0 ,1 ,1 ,0 ,x ,-2 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,1,""
5 ,4240 ,0 ,0 ,0 ,0 ,0 ,x ,1 ,1 ,-2 ,x ,-2 ,-2 ,2 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,-2 ,-1 ,-1 ,-2 ,0 ,0 ,1,""
5 ,4244 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,x ,-2 ,0 ,2 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,1,""
5 ,4246 ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,x ,2 ,-2 ,-1 ,2 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,1 ,0 ,-2 ,0 ,0 ,1 ,SA1 cleared employment use with proposed new employment
5 ,4247 ,0 ,0 ,1 ,-1 ,0 ,-2 ,1 ,-1 ,-1 ,x ,-2 ,0 ,-2 ,1 ,-2 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,SA9 existing playing pitch within college grounds. Loss of facility.
5 ,4255 ,0 ,0 ,1 ,1 ,0 ,-1 ,1 ,1 ,0 ,x ,-2 ,-2 ,2 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,1 ,SA20 should be greenfield in scale
5 ,5009 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,x ,-1 ,-2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,1 ,"SA1 & 2 whilst not B class uses, the site does provide employment associated "
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",with the college use.
6 ,15,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,361 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,-1 ,0 ,0 ,-1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
6 ,789,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,1008 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0 ,SA22 grade 2 agric land
6 ,1027 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-2 ,-1 ,-1 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,0 ,SA14 northern side of site in Zone 2. SA22 grade 3 agric land.
6 ,1046 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,-1 ,0 ,0 ,-2 ,-1 ,-1 ,1 ,0 ,-1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
6 ,1055A,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,1055B,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,1057 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,-1 ,0 ,1 ,SA22 grade 3 and 3b agric land
6 ,1061 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,-1 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,1,""
6 ,1070 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,-1 ,0 ,-1 ,-1 ,0 ,-1 ,-1 ,0 ,-1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA14 east side of site in Zone 2.
6 ,1089 ,-1 ,-1 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,-2 ,1 ,0 ,-1 ,2 ,0 ,-1 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,-2 ,-1 ,0 ,1,""
6 ,1094A ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,-1 ,-1 ,-2 ,-2 ,x ,-2 ,1 ,-2 ,-2 ,0 ,1 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,1,""
6 ,1094A ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,-1 ,-1 ,-2 ,-2 ,x ,-2 ,1 ,-2 ,-2 ,0 ,1 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,1,""
6 ,1106 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-1 ,-1 ,-2 ,1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 3 land
6 ,1107 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-1 ,-2 ,-1 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA14 small area Zone 3b. SA22 grade 2 and 3 agric land
6 ,1134 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 2 agric land
6 ,1139 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-2 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,1 ,SA22 grade 3 and 3b agric land
6 ,1153 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,1 ,0 ,0 ,-1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0,""
6 ,1154 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,-2 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,-2 ,0 ,0 ,0,""
6 ,1155 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,-1 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 2 agric land
6 ,1164 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-1 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,1,""
6 ,1165 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,-1 ,0 ,1 ,SA22 grade 3 and 3b agric land
6 ,1165 ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,0 ,0 ,-1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
6 ,1165 ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,0 ,0 ,-1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
6 ,1165 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,-1 ,0 ,1 ,SA22 grade 3 and 3b agric land
6 ,1167,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,1226 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,-2 ,-1 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 2 and 3 agric land
6 ,1226 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,-2 ,-1 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 2 and 3 agric land
6 ,1226 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,0 ,-1 ,-2 ,-1 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
6 ,1226 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,0 ,-1 ,-2 ,-1 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
6 ,1233 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-2 ,-2 ,0 ,-2 ,-2 ,0 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,"SA22 grade 2, 3a and 3b agric land"
6 ,1251 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-2 ,-2 ,-1 ,-1 ,-2 ,0 ,-1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,"SA14 part of site in Zone 3b, 3ai and 2. SA22 grade 2, 3 and 3b land"
6 ,1262 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0? ,0 ,-1 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,x ,0 ,0 ,0 ,-1 ,0 ,0,""
HMCA ,Site Ref ,SA01 ,SA02 ,SA03 ,SA04 ,SA05 ,SA06 ,SA07 ,SA08 ,SA09 ,SA10 ,SA11 ,SA12 ,SA13 ,SA14 ,SA15 ,SA16 ,SA17 ,SA18a ,SA18b ,SA18c ,SA19 ,SA20 ,SA21 ,SA22a ,SA22b ,SA22c ,SA22d ,SustApprComment
6 ,1271 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-2 ,-1 ,-2 ,-1 ,-2 ,1 ,-2 ,-2 ,0 ,0 ,0 ,0 ,-2 ,-1 ,-1 ,-2 ,-1 ,0 ,1 ,"SA22 grade 2, 3 and 3b agric land"
6 ,1291 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA14 east side of site in Zone 3ai. SA22 grade 2 agric land
6 ,1292 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
6 ,1293 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-2 ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-1 ,-1 ,0 ,0 ,"SA22 grade 2, 3 and 3b agric land SA6 site on edge of Collingham centre which "
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",does provide some facilities
6 ,1294 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,0 ,-1 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 3 agric land
6 ,1301 ,0 ,0 ,1 ,1 ,0 ,-1 ,1 ,-1 ,-1 ,-1 ,1 ,0 ,-1 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0,""
6 ,1324,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,1367 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,1 ,SA22 grade 3 and 4 agric land
6 ,1368 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,-2 ,-1 ,0 ,1 ,SA21 Adjoins but outside conservation area
6 ,5162,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,5163,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,5166,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,2059 ,0 ,0 ,-1 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-2 ,0 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 3 and 4 agric land
6 ,2067 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
6 ,2134 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,1 ,0 ,0 ,-1 ,0 ,-1 ,-2 ,0 ,0 ,1 ,SA22 grade 3 agric land
6 ,2135 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-1 ,-1 ,-2 ,1 ,-1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0 ,"SA14 south side of site in Zone 3b, 3ai and 2. SA22 grade 2, 3 and 3b agric land"
6 ,2136,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6 ,2137 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-1 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,-2 ,0 ,0 ,0 ,SA22 grade 3 agric land
6 ,2158 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,-2 ,-2 ,0 ,-1 ,-2 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA14 eastern edge of site within Zone 3ai and 2. SA22 grade 2 and 3b agric 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",land
6 ,3114 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,-1 ,0 ,1 ,-2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,1,""
6 ,3125 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,0 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA14 southern site boundary in Zone 2. SA22 grade 3 and 3b agric land
6 ,3128 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,-2 ,-1 ,0 ,0 ,SA22 grade 3 agric land
6 ,3129 ,0 ,0 ,1 ,-1 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 2 agric land
6 ,3130 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 2 agric land
6 ,3131 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,0 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 2 agric land
6 ,3132 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,-2 ,0 ,0 ,0,""
6 ,3133 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,-1 ,-1 ,1 ,0 ,-1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA22 grade 3 agric land
6 ,3134 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,-1 ,-1 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,-2 ,-1 ,0 ,0 ,SA14 eastern site boundary in Zone 2. SA21 attractive site in conservation 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",area. SA22 grade 3 agric land
6 ,3135 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,-1 ,0 ,-2 ,-2 ,-1 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,-1 ,0 ,0,""
6 ,3136 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-1 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0,""
6 ,3310 ,0 ,0 ,0 ,1 ,0 ,-2 ,1 ,1 ,0 ,-2 ,-2 ,-1 ,1 ,-2 ,1 ,1 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,-2 ,0 ,0 ,0 ,"SA6, SA9 & SA10 loss of greenspace. SA14 site within Zone 3b, 3ai and 2. SA21 "
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",attractive site in conservation area
6 ,3317 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-2 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,1,""
6 ,3322 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,-1 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0,""
6 ,3325 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-1 ,-2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,1 ,SA22 grade 3 agric land
